Student_id,Code_module,Assessment_score,Student_sum_click,Region,Highest_education,Student_final_result
608152,EEE,64.08000000000001,1744.0,Scotland,HE Qualification,Pass
609383,EEE,93.20000000000002,1619.0,South Region,Lower Than A Level,Fail
609450,EEE,47.6,530.0,Scotland,HE Qualification,Fail
609645,EEE,77.32000000000001,3368.0,South Region,A Level or Equivalent,Pass
610234,EEE,89.84,2888.0,Scotland,HE Qualification,Distinction
610684,EEE,71.76,2750.0,East Midlands Region,Lower Than A Level,Pass
611024,EEE,87.76,1886.0,North Region,Post Graduate Qualification,Pass
611407,EEE,85.60000000000001,2156.0,South Region,A Level or Equivalent,Pass
611502,EEE,85.92000000000002,3138.0,West Midlands Region,Lower Than A Level,Distinction
611999,EEE,52.96000000000001,1290.0,Ireland,A Level or Equivalent,Fail
612023,EEE,35.480000000000004,1274.0,South Region,Lower Than A Level,Fail
612127,EEE,75.44,556.0,West Midlands Region,A Level or Equivalent,Pass
612327,EEE,92.96,3626.0,South West Region,A Level or Equivalent,Distinction
612397,EEE,34.04,669.0,South East Region,Lower Than A Level,Fail
612449,EEE,86.48000000000002,3627.0,East Anglian Region,A Level or Equivalent,Pass
612644,EEE,90.08,1390.0,South West Region,A Level or Equivalent,Pass
612673,EEE,10.72,433.0,Wales,A Level or Equivalent,Fail
612882,EEE,14.4,503.0,East Anglian Region,HE Qualification,Fail
613091,EEE,36.0,228.0,Scotland,A Level or Equivalent,Fail
613122,EEE,78.52000000000001,2849.0,North Western Region,HE Qualification,Pass
613133,EEE,91.88,4411.0,North Region,Post Graduate Qualification,Pass
613213,EEE,93.8,3930.0,South Region,Lower Than A Level,Distinction
613501,EEE,41.52,3307.0,East Anglian Region,Lower Than A Level,Pass
614234,EEE,83.84,1569.0,Scotland,HE Qualification,Distinction
614245,EEE,81.96000000000001,4470.0,Scotland,A Level or Equivalent,Pass
614754,EEE,81.2,2555.0,Scotland,HE Qualification,Pass
615229,EEE,91.04000000000002,7200.0,Yorkshire Region,A Level or Equivalent,Pass
615242,EEE,11.36,1303.0,East Anglian Region,Lower Than A Level,Fail
616386,EEE,83.88000000000001,3303.0,East Midlands Region,Lower Than A Level,Pass
616439,EEE,67.48000000000002,1367.0,East Anglian Region,A Level or Equivalent,Pass
616708,EEE,15.36,506.0,South East Region,A Level or Equivalent,Fail
616831,EEE,86.64,2062.0,North Western Region,Lower Than A Level,Distinction
616927,EEE,39.44,1481.0,North Region,A Level or Equivalent,Fail
617355,EEE,82.04000000000002,9188.0,South Region,Lower Than A Level,Pass
617365,EEE,88.36000000000001,3711.0,Scotland,Lower Than A Level,Distinction
617418,EEE,58.28,594.0,North Western Region,A Level or Equivalent,Fail
617455,EEE,44.32000000000001,896.0,East Anglian Region,A Level or Equivalent,Pass
617531,EEE,67.36000000000001,1819.0,Scotland,HE Qualification,Pass
618078,EEE,50.88,225.0,East Midlands Region,A Level or Equivalent,Fail
618571,EEE,82.52000000000001,4077.0,North Region,A Level or Equivalent,Pass
618583,EEE,85.28,1465.0,East Anglian Region,A Level or Equivalent,Pass
618606,EEE,52.64,5769.0,East Midlands Region,A Level or Equivalent,Pass
618777,EEE,91.64,3395.0,South West Region,A Level or Equivalent,Pass
618824,EEE,83.44,2883.0,Wales,Lower Than A Level,Distinction
618982,EEE,70.32000000000001,1127.0,South East Region,Lower Than A Level,Pass
619014,EEE,60.36000000000001,2000.0,Yorkshire Region,A Level or Equivalent,Pass
619292,EEE,95.8,3758.0,North Region,A Level or Equivalent,Distinction
619380,EEE,85.84,1659.0,South East Region,A Level or Equivalent,Pass
619503,EEE,71.44000000000001,1762.0,North Region,A Level or Equivalent,Pass
619927,EEE,96.36,9195.0,South West Region,Lower Than A Level,Distinction
619928,EEE,97.2,5497.0,South West Region,Lower Than A Level,Distinction
620215,EEE,70.08000000000001,2097.0,North Western Region,A Level or Equivalent,Pass
620369,EEE,83.48,5830.0,Wales,A Level or Equivalent,Pass
620414,EEE,65.72,1095.0,East Midlands Region,Lower Than A Level,Fail
620646,EEE,56.68,1410.0,South Region,Lower Than A Level,Pass
620716,EEE,90.36,3353.0,Ireland,Lower Than A Level,Distinction
620876,EEE,44.040000000000006,1568.0,South Region,A Level or Equivalent,Fail
620916,EEE,62.8,583.0,East Midlands Region,Lower Than A Level,Fail
621414,EEE,55.96000000000001,2061.0,North Region,Lower Than A Level,Pass
621655,EEE,71.92000000000002,1422.0,North Western Region,Lower Than A Level,Pass
621906,EEE,67.0,1624.0,South East Region,Lower Than A Level,Fail
622015,EEE,59.56000000000001,936.0,Scotland,Lower Than A Level,Fail
622037,EEE,75.76,2406.0,East Anglian Region,A Level or Equivalent,Fail
622280,EEE,32.44,1038.0,Scotland,Lower Than A Level,Fail
622368,EEE,81.68,3150.0,South Region,Lower Than A Level,Pass
622425,EEE,82.48000000000002,1599.0,North Western Region,A Level or Equivalent,Pass
622609,EEE,67.36,798.0,Yorkshire Region,A Level or Equivalent,Pass
622812,EEE,90.88,2228.0,East Midlands Region,A Level or Equivalent,Distinction
622948,EEE,77.64000000000001,1529.0,North Region,A Level or Equivalent,Pass
623079,EEE,96.8,3335.0,South West Region,Lower Than A Level,Pass
623100,EEE,88.52000000000001,2655.0,London Region,A Level or Equivalent,Pass
623115,EEE,34.800000000000004,727.0,East Midlands Region,A Level or Equivalent,Fail
623184,EEE,15.52,391.0,South West Region,A Level or Equivalent,Fail
623250,EEE,85.4,4104.0,East Anglian Region,A Level or Equivalent,Pass
623421,EEE,77.68,1141.0,East Midlands Region,A Level or Equivalent,Pass
623562,EEE,89.92,1653.0,West Midlands Region,A Level or Equivalent,Pass
623609,EEE,8.64,514.0,North Western Region,Lower Than A Level,Fail
623667,EEE,90.44,2293.0,South East Region,A Level or Equivalent,Pass
623738,EEE,83.88,2871.0,London Region,A Level or Equivalent,Fail
623780,EEE,83.92,2168.0,Scotland,Lower Than A Level,Pass
623797,EEE,64.28,7392.0,North Region,Lower Than A Level,Pass
623864,EEE,83.04,2243.0,London Region,A Level or Equivalent,Pass
623940,EEE,27.520000000000003,856.0,Wales,A Level or Equivalent,Fail
624092,EEE,76.4,624.0,South East Region,Lower Than A Level,Fail
624153,EEE,61.00000000000001,541.0,West Midlands Region,Lower Than A Level,Fail
624441,EEE,91.72,1566.0,South Region,A Level or Equivalent,Pass
624469,EEE,63.28,2093.0,Yorkshire Region,Lower Than A Level,Pass
624782,EEE,69.52000000000001,1810.0,East Anglian Region,Lower Than A Level,Pass
625067,EEE,84.60000000000001,2357.0,West Midlands Region,HE Qualification,Pass
625126,EEE,52.400000000000006,1811.0,North Western Region,Lower Than A Level,Pass
625174,EEE,88.72,1780.0,East Anglian Region,A Level or Equivalent,Distinction
625213,EEE,66.48,1496.0,Yorkshire Region,Lower Than A Level,Fail
625476,EEE,83.76,4076.0,North Western Region,Lower Than A Level,Distinction
625527,EEE,77.92,4137.0,North Region,A Level or Equivalent,Pass
625541,EEE,86.44000000000001,2385.0,Yorkshire Region,Lower Than A Level,Pass
625740,EEE,61.00000000000001,1521.0,North Western Region,HE Qualification,Pass
625790,EEE,64.32000000000001,1608.0,South Region,Lower Than A Level,Fail
625861,EEE,92.72,2363.0,West Midlands Region,A Level or Equivalent,Pass
625953,EEE,85.72,2267.0,London Region,HE Qualification,Pass
625975,EEE,11.68,527.0,West Midlands Region,A Level or Equivalent,Fail
626055,EEE,9.76,1360.0,Scotland,HE Qualification,Fail
626183,EEE,47.92,1404.0,East Anglian Region,Lower Than A Level,Pass
626296,EEE,90.32,1249.0,South Region,Lower Than A Level,Pass
626407,EEE,88.96000000000001,2780.0,South East Region,Lower Than A Level,Pass
626494,EEE,12.16,345.0,Scotland,A Level or Equivalent,Fail
626516,EEE,55.6,1508.0,East Midlands Region,Lower Than A Level,Fail
626519,EEE,86.16000000000001,2200.0,London Region,A Level or Equivalent,Pass
626625,EEE,83.08000000000001,1994.0,Scotland,A Level or Equivalent,Pass
626714,EEE,90.20000000000002,1572.0,West Midlands Region,A Level or Equivalent,Pass
626749,EEE,68.36000000000001,567.0,London Region,A Level or Equivalent,Pass
626753,EEE,77.16000000000001,1346.0,North Region,A Level or Equivalent,Pass
626768,EEE,73.48,2838.0,London Region,A Level or Equivalent,Pass
626772,EEE,33.2,618.0,London Region,Lower Than A Level,Fail
626877,EEE,68.28,1291.0,West Midlands Region,A Level or Equivalent,Pass
627290,EEE,30.12,561.0,South East Region,Lower Than A Level,Fail
627387,EEE,85.76,1111.0,West Midlands Region,HE Qualification,Pass
627399,EEE,91.72,9315.0,North Western Region,A Level or Equivalent,Distinction
627401,EEE,89.92,1930.0,London Region,HE Qualification,Distinction
627450,EEE,79.84,3167.0,North Region,Lower Than A Level,Pass
627461,EEE,10.56,345.0,Wales,A Level or Equivalent,Fail
627471,EEE,91.28000000000002,1733.0,Scotland,Lower Than A Level,Pass
627516,EEE,73.60000000000001,2589.0,Wales,Lower Than A Level,Pass
627636,EEE,71.84,2502.0,East Midlands Region,Lower Than A Level,Pass
627711,EEE,68.72,2241.0,West Midlands Region,A Level or Equivalent,Pass
627750,EEE,62.400000000000006,1465.0,Scotland,HE Qualification,Pass
627907,EEE,85.92000000000002,2018.0,South Region,Lower Than A Level,Pass
627961,EEE,30.96,703.0,Wales,Lower Than A Level,Fail
628300,EEE,81.84,1218.0,East Anglian Region,A Level or Equivalent,Pass
628718,EEE,46.760000000000005,789.0,Scotland,A Level or Equivalent,Pass
628777,EEE,73.44,877.0,London Region,A Level or Equivalent,Pass
628910,EEE,83.28,2597.0,London Region,A Level or Equivalent,Pass
628914,EEE,8.96,561.0,London Region,HE Qualification,Fail
628959,EEE,64.52000000000001,1764.0,North Western Region,A Level or Equivalent,Pass
629081,EEE,36.8,546.0,Scotland,HE Qualification,Fail
629089,EEE,53.60000000000001,317.0,Yorkshire Region,A Level or Equivalent,Fail
629202,EEE,90.88,1167.0,North Region,HE Qualification,Distinction
629342,EEE,90.00000000000001,3781.0,Yorkshire Region,HE Qualification,Fail
629500,EEE,86.08000000000001,1190.0,South East Region,A Level or Equivalent,Fail
629506,EEE,83.12,1568.0,Scotland,Lower Than A Level,Pass
629601,EEE,70.24000000000001,2320.0,Scotland,HE Qualification,Pass
629654,EEE,65.56,1768.0,South Region,A Level or Equivalent,Pass
629753,EEE,91.28000000000002,5321.0,Scotland,A Level or Equivalent,Pass
629906,EEE,40.92000000000001,2642.0,North Western Region,Lower Than A Level,Fail
630047,EEE,92.08,10563.0,South East Region,Lower Than A Level,Pass
630086,EEE,81.48,2521.0,Scotland,HE Qualification,Pass
630165,EEE,64.0,1690.0,North Region,A Level or Equivalent,Pass
630449,EEE,92.24,2268.0,South West Region,A Level or Equivalent,Pass
630585,EEE,50.040000000000006,2964.0,North Western Region,Lower Than A Level,Fail
630606,EEE,80.96000000000001,4410.0,East Anglian Region,A Level or Equivalent,Pass
630635,EEE,77.28,1855.0,London Region,A Level or Equivalent,Pass
630657,EEE,38.68,418.0,North Region,A Level or Equivalent,Fail
630696,EEE,23.92,917.0,East Anglian Region,Lower Than A Level,Fail
630722,EEE,74.56,1467.0,North Western Region,Lower Than A Level,Pass
630888,EEE,57.68000000000001,1392.0,North Western Region,A Level or Equivalent,Pass
630900,EEE,90.36,4323.0,East Anglian Region,A Level or Equivalent,Distinction
631016,EEE,72.96000000000001,3112.0,North Region,Lower Than A Level,Pass
631073,EEE,91.16,1290.0,South West Region,HE Qualification,Distinction
631117,EEE,88.08000000000001,3332.0,North Region,HE Qualification,Distinction
631334,EEE,91.72,1992.0,South Region,A Level or Equivalent,Distinction
631356,EEE,86.92,1695.0,South Region,HE Qualification,Pass
631453,EEE,74.48,2682.0,South Region,A Level or Equivalent,Pass
631509,EEE,79.92000000000002,2650.0,Scotland,Lower Than A Level,Pass
631655,EEE,82.96000000000001,3111.0,East Anglian Region,HE Qualification,Pass
632004,EEE,85.72,1475.0,West Midlands Region,HE Qualification,Distinction
632074,EEE,81.80000000000001,3680.0,Scotland,A Level or Equivalent,Pass
632083,EEE,95.52,6609.0,West Midlands Region,A Level or Equivalent,Distinction
632111,EEE,93.68,1890.0,North Western Region,A Level or Equivalent,Distinction
632389,EEE,86.84,3736.0,North Region,A Level or Equivalent,Distinction
632459,EEE,77.68,3055.0,London Region,A Level or Equivalent,Pass
632641,EEE,78.32000000000001,1202.0,West Midlands Region,A Level or Equivalent,Pass
632700,EEE,77.68,1759.0,London Region,A Level or Equivalent,Pass
632800,EEE,83.04,2855.0,South West Region,Lower Than A Level,Fail
632883,EEE,77.36000000000001,1201.0,Wales,Lower Than A Level,Pass
632904,EEE,91.64,1813.0,Scotland,HE Qualification,Distinction
632977,EEE,78.88000000000001,1291.0,South West Region,A Level or Equivalent,Pass
633107,EEE,86.28,1756.0,Scotland,HE Qualification,Pass
633259,EEE,15.04,206.0,North Western Region,Lower Than A Level,Fail
633270,EEE,70.32000000000001,2882.0,South West Region,No Formal quals,Pass
633304,EEE,57.56,803.0,North Western Region,Lower Than A Level,Pass
633310,EEE,74.96000000000001,2644.0,East Midlands Region,A Level or Equivalent,Pass
633334,EEE,44.32,823.0,East Anglian Region,Lower Than A Level,Fail
633432,EEE,49.92,576.0,West Midlands Region,A Level or Equivalent,Fail
633455,EEE,73.84,2153.0,North Western Region,Lower Than A Level,Pass
633511,EEE,74.28,1520.0,East Anglian Region,A Level or Equivalent,Pass
633544,EEE,73.48000000000002,1305.0,Scotland,Lower Than A Level,Pass
633605,EEE,69.36,422.0,Scotland,A Level or Equivalent,Pass
633634,EEE,69.48,1177.0,North Region,A Level or Equivalent,Pass
633637,EEE,8.48,367.0,Yorkshire Region,A Level or Equivalent,Fail
633695,EEE,91.32,3631.0,Yorkshire Region,A Level or Equivalent,Distinction
633716,EEE,65.56,1349.0,Wales,A Level or Equivalent,Pass
633746,EEE,92.84,2603.0,Yorkshire Region,A Level or Equivalent,Distinction
633998,EEE,83.24000000000001,2615.0,Scotland,HE Qualification,Pass
634040,EEE,28.6,1351.0,Scotland,A Level or Equivalent,Fail
634193,EEE,77.96000000000001,1669.0,East Midlands Region,Lower Than A Level,Pass
634216,EEE,91.92,4298.0,South West Region,HE Qualification,Distinction
634241,EEE,93.72,5850.0,West Midlands Region,A Level or Equivalent,Distinction
634309,EEE,82.96000000000001,2707.0,London Region,A Level or Equivalent,Pass
634318,EEE,94.04,1999.0,Wales,Lower Than A Level,Pass
634433,EEE,35.64,704.0,North Region,A Level or Equivalent,Fail
634570,EEE,86.96000000000001,4065.0,East Anglian Region,HE Qualification,Distinction
634600,EEE,64.96000000000001,2541.0,Scotland,Lower Than A Level,Pass
634737,EEE,77.12,1041.0,Yorkshire Region,Lower Than A Level,Fail
634744,EEE,13.6,983.0,Scotland,HE Qualification,Fail
634817,EEE,69.44,1884.0,North Region,Lower Than A Level,Pass
634862,EEE,85.76,4218.0,West Midlands Region,A Level or Equivalent,Fail
634869,EEE,74.0,1165.0,Yorkshire Region,A Level or Equivalent,Pass
635041,EEE,46.84,2587.0,East Midlands Region,A Level or Equivalent,Pass
635043,EEE,85.72,2921.0,East Midlands Region,HE Qualification,Distinction
635109,EEE,79.76,2674.0,Ireland,Lower Than A Level,Pass
635515,EEE,12.16,1124.0,Scotland,Lower Than A Level,Fail
996047,EEE,82.32000000000001,2708.0,North Western Region,A Level or Equivalent,Pass
1268772,EEE,86.4,2164.0,Scotland,HE Qualification,Pass
1410398,EEE,65.32000000000001,720.0,North Western Region,HE Qualification,Pass
1457691,EEE,59.00000000000001,1418.0,East Anglian Region,Lower Than A Level,Pass
1500950,EEE,91.36,2775.0,South West Region,A Level or Equivalent,Distinction
1573624,EEE,73.4,1593.0,East Anglian Region,Lower Than A Level,Pass
1618172,EEE,82.96000000000001,1560.0,East Midlands Region,A Level or Equivalent,Pass
1661805,EEE,93.8,6778.0,South West Region,Lower Than A Level,Distinction
1663815,EEE,13.28,387.0,Scotland,HE Qualification,Fail
1700371,EEE,81.2,2717.0,East Anglian Region,HE Qualification,Pass
1763786,EEE,95.32,3826.0,South Region,A Level or Equivalent,Distinction
1780737,EEE,14.56,1042.0,South Region,A Level or Equivalent,Fail
1789319,EEE,77.32000000000001,2502.0,South East Region,HE Qualification,Pass
1810414,EEE,69.68,456.0,South Region,HE Qualification,Pass
1839181,EEE,88.12,1128.0,Yorkshire Region,HE Qualification,Pass
1861830,EEE,91.96,2601.0,South West Region,Lower Than A Level,Pass
1894419,EEE,42.64,1454.0,London Region,A Level or Equivalent,Fail
2002664,EEE,79.88000000000001,2846.0,Scotland,HE Qualification,Pass
2026585,EEE,87.16000000000001,4624.0,Ireland,HE Qualification,Distinction
2064873,EEE,83.76,9549.0,East Midlands Region,Lower Than A Level,Pass
2139273,EEE,70.88000000000001,818.0,Scotland,A Level or Equivalent,Pass
2187588,EEE,57.08,952.0,Ireland,A Level or Equivalent,Pass
2198914,EEE,75.00000000000001,1209.0,South Region,HE Qualification,Pass
2249143,EEE,69.72,1166.0,East Anglian Region,Lower Than A Level,Pass
2359504,EEE,12.8,581.0,Scotland,Post Graduate Qualification,Fail
2364637,EEE,52.92,389.0,East Anglian Region,Lower Than A Level,Pass
2376512,EEE,86.32000000000001,1666.0,London Region,Lower Than A Level,Pass
2391004,EEE,83.96000000000001,1343.0,Scotland,HE Qualification,Pass
2434339,EEE,97.04,1384.0,South West Region,A Level or Equivalent,Distinction
2455893,EEE,79.28,1678.0,South Region,HE Qualification,Pass
2472178,EEE,64.56,1215.0,East Anglian Region,A Level or Equivalent,Fail
2478799,EEE,28.96,651.0,East Anglian Region,Lower Than A Level,Fail
2492827,EEE,65.80000000000001,980.0,Wales,A Level or Equivalent,Pass
2567038,EEE,89.36,2300.0,Scotland,A Level or Equivalent,Distinction
2577893,EEE,75.12,7064.0,South East Region,Lower Than A Level,Pass
2595665,EEE,79.24000000000001,1210.0,Wales,HE Qualification,Pass
2600862,EEE,89.64000000000001,1966.0,Scotland,A Level or Equivalent,Distinction
2603195,EEE,61.720000000000006,1478.0,South West Region,A Level or Equivalent,Pass
2613219,EEE,66.28000000000002,558.0,Scotland,HE Qualification,Fail
2620661,EEE,68.88000000000001,1307.0,North Western Region,A Level or Equivalent,Pass
2632165,EEE,68.52000000000001,2202.0,Wales,A Level or Equivalent,Pass
2642697,EEE,90.92000000000002,2355.0,East Midlands Region,Lower Than A Level,Distinction
2647314,EEE,74.28,3156.0,Wales,A Level or Equivalent,Pass
47061,EEE,70.20000000000002,347.0,East Midlands Region,A Level or Equivalent,Pass
60809,EEE,86.80000000000001,4941.0,South East Region,Lower Than A Level,Pass
62034,EEE,55.720000000000006,1889.0,West Midlands Region,Lower Than A Level,Pass
67539,EEE,64.92000000000002,1438.0,Ireland,Lower Than A Level,Pass
67685,EEE,81.72000000000001,2314.0,South Region,A Level or Equivalent,Pass
76579,EEE,40.440000000000005,1458.0,Yorkshire Region,HE Qualification,Pass
80358,EEE,43.84,1502.0,Scotland,Lower Than A Level,Pass
89545,EEE,83.04,595.0,South Region,HE Qualification,Pass
